platform,name,version,zscore_combined,openssf_badge_tiered_percentage,lio_timestamp,lio_url,lio_rc,lio_rank,lio_dependents_count,lio_dependent_repos_count,lio_repo_url,lio_repo_url_rc,cii_timestamp,cii_url,cii_rc,cii_created_at,cii_updated_at,cii_tiered_percentage,scorecard_v480_timestamp,scorecard_v480_score,criticality_timestamp,criticality_score,criticality_dependents_count
pypi,appdirs,1.4.3,0.830930424,Not Participating,2022-10-24T21:22:18.520488,https://libraries.io/api/pypi/appdirs,200,23,1879,12793,https://github.com/ActiveState/appdirs,200,2022-10-24T21:22:19.423007,https://bestpractices.coreinfrastructure.org/en/projects.json?url=https%3A//github.com/ActiveState/appdirs,200,,,,2022-10-25T10:28:36.744138,4.8,2022-10-24T21:22:24.343045,0.42883,330
maven,org.slf4j:slf4j-api,1.7.21,0.830501168,Not Participating,2022-10-24T19:31:19.562776,https://libraries.io/api/maven/org.slf4j:slf4j-api,200,27,26983,128362,https://github.com/qos-ch/slf4j,200,2022-10-24T19:31:20.295867,https://bestpractices.coreinfrastructure.org/en/projects.json?url=https%3A//github.com/qos-ch/slf4j,200,,,,2022-10-24T19:31:35.378129,5.7,2022-10-24T19:31:39.294587,0.64469,5791
cocoapods,Commander,0.9.0,0.828754941,Not Participating,2022-10-25T08:21:26.461600,https://libraries.io/api/cocoapods/Commander,200,13,0,68,https://github.com/kylef/Commander,200,2022-10-25T08:21:29.095024,https://bestpractices.coreinfrastructure.org/en/projects.json?url=https%3A//github.com/kylef/Commander,200,,,,2022-10-25T12:01:01.918334,4.4,2022-10-25T08:21:35.890527,0.33399,14
maven,org.slf4j:slf4j-api,2.0.0-alpha1,0.824995017,Not Participating,2022-10-24T19:31:19.562776,https://libraries.io/api/maven/org.slf4j:slf4j-api,200,27,26983,128362,https://github.com/qos-ch/slf4j,200,2022-10-24T19:31:20.295867,https://bestpractices.coreinfrastructure.org/en/projects.json?url=https%3A//github.com/qos-ch/slf4j,200,,,,2022-10-24T19:31:35.378129,5.7,2022-10-24T19:31:39.294587,0.64469,5791
maven,org.junit.platform:junit-platform-commons,1.7.0,0.823433756,Not Participating,2022-10-24T20:23:21.102836,https://libraries.io/api/maven/org.junit.platform:junit-platform-commons,200,21,143,149,https://github.com/junit-team/junit5,200,2022-10-24T20:01:27.925001,https://bestpractices.coreinfrastructure.org/en/projects.json?url=https%3A//github.com/junit-team/junit5,200,,,,2022-10-24T20:01:43.895367,6.5,2022-10-24T20:01:51.400388,0.7323,15805
pypi,Flask-OpenID,1.2.5,0.816592233,Not Participating,2022-10-24T21:28:42.608424,https://libraries.io/api/pypi/flask-openid,404,,,,,,,,,,,,,,,,
pypi,attrs,19.3.0,0.813259136,Not Participating,2022-10-24T20:20:37.644119,https://libraries.io/api/pypi/attrs,200,25,2954,13992,https://github.com/python-attrs/attrs,200,2022-10-24T20:20:38.262769,https://bestpractices.coreinfrastructure.org/en/projects.json?url=https%3A//github.com/python-attrs/attrs,200,2022-09-14T07:35:46.422Z,2022-09-14T07:59:32.494Z,113,2022-10-24T20:20:53.907585,8.3,2022-10-24T20:20:59.917965,0.62765,1305
maven,io.vavr:vavr,0.10.2,0.808237907,Not Participating,2022-10-24T22:05:02.315921,https://libraries.io/api/maven/io.vavr:vavr,200,20,262,425,https://github.com/vavr-io/vavr,200,2022-10-24T22:05:02.994817,https://bestpractices.coreinfrastructure.org/en/projects.json?url=https%3A//github.com/vavr-io/vavr,200,,,,2022-10-25T10:52:31.615244,4.6,2022-10-24T22:05:08.405979,0.4441,135
maven,io.perfmark:perfmark-api,0.19.0,0.800086429,Not Participating,2022-10-24T22:04:34.016162,https://libraries.io/api/maven/io.perfmark:perfmark-api,200,15,80,0,https://github.com/perfmark/perfmark,200,2022-10-24T22:04:34.831679,https://bestpractices.coreinfrastructure.org/en/projects.json?url=https%3A//github.com/perfmark/perfmark,200,,,,2022-10-25T10:51:44.105911,4.5,2022-10-24T22:04:38.992115,0.34745,45
maven,org.reactivestreams:reactive-streams,1.0.3,0.800083775,Not Participating,2022-10-24T21:22:54.013305,https://libraries.io/api/maven/org.reactivestreams:reactive-streams,200,22,626,361,https://github.com/reactive-streams/reactive-streams,200,2022-10-24T21:22:54.749480,https://bestpractices.coreinfrastructure.org/en/projects.json?url=https%3A//github.com/reactive-streams/reactive-streams,200,,,,2022-10-25T09:59:11.569346,4.0,2022-10-24T21:22:59.916602,0.39518,113
