platform,name,zscore_combined,openssf_badge_tiered_percentage,lio_timestamp,lio_url,lio_rc,lio_rank,lio_dependents_count,lio_dependent_repos_count,lio_repo_url,lio_repo_url_rc,cii_timestamp,cii_url,cii_rc,cii_created_at,cii_updated_at,cii_tiered_percentage,scorecard_v480_timestamp,scorecard_v480_score,criticality_timestamp,criticality_score,criticality_dependents_count
npm,setprototypeof,0.889611325,Not Participating,2022-10-24T13:32:34.097346,https://libraries.io/api/npm/setprototypeof,200,23,1384,552597,https://github.com/wesleytodd/setprototypeof,200,2022-10-24T13:32:34.720178,https://bestpractices.coreinfrastructure.org/en/projects.json?url=https%3A//github.com/wesleytodd/setprototypeof,200,,,,2022-10-24T13:32:42.196228,4.6,2022-10-24T13:32:49.602213,0.1708,2
npm,micromatch,0.88649217,Not Participating,2022-10-24T13:41:43.785911,https://libraries.io/api/npm/micromatch,200,27,1659,600461,https://github.com/micromatch/micromatch,200,2022-10-24T13:41:44.401341,https://bestpractices.coreinfrastructure.org/en/projects.json?url=https%3A//github.com/micromatch/micromatch,200,,,,2022-10-24T13:41:58.943234,4.3,2022-10-24T13:42:04.184761,0.46292,147
npm,pseudomap,0.880669491,Not Participating,2022-10-24T16:30:10.407674,https://libraries.io/api/npm/pseudomap,200,21,209,499145,https://github.com/isaacs/pseudomap,200,2022-10-24T16:30:11.018488,https://bestpractices.coreinfrastructure.org/en/projects.json?url=https%3A//github.com/isaacs/pseudomap,200,,,,2022-10-24T16:30:14.849107,3.6,2022-10-24T16:30:16.475698,0.1489,0
npm,fast-deep-equal,0.874435601,Not Participating,2022-10-24T13:15:48.627780,https://libraries.io/api/npm/fast-deep-equal,200,26,1432,587978,https://github.com/epoberezkin/fast-deep-equal,200,2022-10-24T13:15:49.238164,https://bestpractices.coreinfrastructure.org/en/projects.json?url=https%3A//github.com/epoberezkin/fast-deep-equal,200,,,,2022-10-24T13:15:59.145571,4.9,2022-10-24T13:16:04.629821,0.33137,148
npm,arr-diff,0.868514707,Not Participating,2022-10-24T14:25:59.498191,https://libraries.io/api/npm/arr-diff,200,25,389,776345,https://github.com/jonschlinkert/arr-diff,200,2022-10-24T14:26:00.102355,https://bestpractices.coreinfrastructure.org/en/projects.json?url=https%3A//github.com/jonschlinkert/arr-diff,200,,,,2022-10-24T14:26:06.020691,4.6,2022-10-24T14:26:14.463942,0.13792,4
npm,@babel/parser,0.852149508,27,2022-10-24T15:46:22.464004,https://libraries.io/api/npm/%40babel%2Fparser,200,5,42,0,https://github.com/babel/babel,200,2022-10-24T11:55:23.252040,https://bestpractices.coreinfrastructure.org/en/projects.json?url=https%3A//github.com/babel/babel,200,2017-01-26T23:47:40.775Z,2017-07-01T02:31:39.019Z,27,2022-10-24T12:38:10.927457,7.6,2022-10-24T12:38:16.545952,0.85496,95923
npm,which,0.85174663,Not Participating,2022-10-24T13:36:54.330295,https://libraries.io/api/npm/which,200,25,3195,605323,https://github.com/isaacs/node-which,200,2022-10-24T13:36:54.978572,https://bestpractices.coreinfrastructure.org/en/projects.json?url=https%3A//github.com/isaacs/node-which,200,,,,2022-10-24T13:37:06.038156,5.3,2022-10-24T13:37:10.253341,0.35493,31
npm,har-validator,0.839907181,Not Participating,2022-10-24T14:12:54.274823,https://libraries.io/api/npm/har-validator,200,24,360,573300,https://github.com/ahmadnassri/node-har-validator,200,2022-10-24T14:12:54.984434,https://bestpractices.coreinfrastructure.org/en/projects.json?url=https%3A//github.com/ahmadnassri/node-har-validator,200,,,,2022-10-24T14:13:04.437584,5.0,2022-10-24T14:13:12.008899,0.36119,128
npm,depd,0.806269469,Not Participating,2022-10-24T14:31:07.090761,https://libraries.io/api/npm/depd,200,24,719,664094,https://github.com/dougwilson/nodejs-depd,200,2022-10-24T14:31:07.756239,https://bestpractices.coreinfrastructure.org/en/projects.json?url=https%3A//github.com/dougwilson/nodejs-depd,200,,,,2022-10-24T14:31:12.851601,3.7,2022-10-24T14:31:16.876424,0.14529,11
npm,path-to-regexp,0.792371716,Not Participating,2022-10-24T13:41:22.605385,https://libraries.io/api/npm/path-to-regexp,200,30,4747,534174,https://github.com/pillarjs/path-to-regexp,200,2022-10-24T13:41:23.302992,https://bestpractices.coreinfrastructure.org/en/projects.json?url=https%3A//github.com/pillarjs/path-to-regexp,200,,,,2022-10-24T13:41:38.466980,4.3,2022-10-24T13:41:43.442764,0.46634,220
