platform,name,version,zscore_combined,openssf_badge_tiered_percentage,lio_timestamp,lio_url,lio_rc,lio_rank,lio_dependents_count,lio_dependent_repos_count,lio_repo_url,lio_repo_url_rc,cii_timestamp,cii_url,cii_rc,cii_created_at,cii_updated_at,cii_tiered_percentage,scorecard_v480_timestamp,scorecard_v480_score,criticality_timestamp,criticality_score,criticality_dependents_count
pypi,setuptools,39.0.1,1.186902761,Not Participating,2022-10-24T21:27:45.815561,https://libraries.io/api/pypi/setuptools,200,26,7605,28965,https://github.com/pypa/setuptools,200,2022-10-24T21:27:46.472230,https://bestpractices.coreinfrastructure.org/en/projects.json?url=https%3A//github.com/pypa/setuptools,200,,,,2022-10-25T10:11:43.197087,4.8,2022-10-24T21:27:51.883555,0.79817,15410
pypi,appdirs,1.4.3,1.184316345,Not Participating,2022-10-24T21:22:18.520488,https://libraries.io/api/pypi/appdirs,200,23,1879,12793,https://github.com/ActiveState/appdirs,200,2022-10-24T21:22:19.423007,https://bestpractices.coreinfrastructure.org/en/projects.json?url=https%3A//github.com/ActiveState/appdirs,200,,,,2022-10-25T10:28:36.744138,4.8,2022-10-24T21:22:24.343045,0.42883,330
maven,org.yaml:snakeyaml,1.27,1.182910674,3,2022-10-24T20:02:03.843805,https://libraries.io/api/maven/org.yaml:snakeyaml,200,18,1612,5919,https://bitbucket.org/snakeyaml/snakeyaml,200,2022-10-24T20:02:04.461895,https://bestpractices.coreinfrastructure.org/en/projects.json?url=https%3A//bitbucket.org/snakeyaml/snakeyaml,200,,,,,,,,
maven,commons-logging:commons-logging,1.1.3,1.180164601,Not Participating,2022-10-24T19:42:41.356962,https://libraries.io/api/maven/commons-logging:commons-logging,200,19,5277,35268,http://svn.apache.org/repos/asf/commons/proper/logging/trunk,404,,,,,,,,,,,
maven,com.google.code.findbugs:jsr305,1.3.9,1.179495423,Not Participating,2022-10-24T19:47:32.635704,https://libraries.io/api/maven/com.google.code.findbugs:jsr305,200,19,5887,10922,https://code.google.com/p/jsr-305/,200,2022-10-24T19:47:33.349375,https://bestpractices.coreinfrastructure.org/en/projects.json?url=https%3A//code.google.com/p/jsr-305/,200,,,,,,,,
pypi,Pympler,0.5,1.173303464,Not Participating,2022-10-25T12:59:20.370945,https://libraries.io/api/pypi/Pympler,200,17,67,239,https://github.com/pympler/pympler,200,2022-10-25T12:59:22.714421,https://bestpractices.coreinfrastructure.org/en/projects.json?url=https%3A//github.com/pympler/pympler,200,,,,2022-10-25T12:59:39.006673,4.0,2022-10-25T12:59:47.257618,0.39588,86
pypi,setuptools,36.5.0,1.165674355,Not Participating,2022-10-24T21:27:45.815561,https://libraries.io/api/pypi/setuptools,200,26,7605,28965,https://github.com/pypa/setuptools,200,2022-10-24T21:27:46.472230,https://bestpractices.coreinfrastructure.org/en/projects.json?url=https%3A//github.com/pypa/setuptools,200,,,,2022-10-25T10:11:43.197087,4.8,2022-10-24T21:27:51.883555,0.79817,15410
pypi,invoke,0.21.0,1.156284683,Not Participating,2022-10-25T12:59:48.023399,https://libraries.io/api/pypi/invoke,200,23,330,2301,https://github.com/pyinvoke/invoke,200,2022-10-25T12:59:50.529954,https://bestpractices.coreinfrastructure.org/en/projects.json?url=https%3A//github.com/pyinvoke/invoke,200,,,,2022-10-25T13:00:12.941255,5.3,2022-10-25T13:00:25.352345,0.51915,489
maven,org.codehaus.jackson:jackson-mapper-asl,1.9.13,1.147760752,Not Participating,2022-10-25T09:19:59.338393,https://libraries.io/api/maven/org.codehaus.jackson:jackson-mapper-asl,200,18,1903,34470,,,,,,,,,,,,,
pypi,pluggy,0.5.2,1.147286248,Not Participating,2022-10-25T12:47:45.171728,https://libraries.io/api/pypi/pluggy,200,22,653,9409,https://github.com/pytest-dev/pluggy,200,2022-10-25T12:47:47.475877,https://bestpractices.coreinfrastructure.org/en/projects.json?url=https%3A//github.com/pytest-dev/pluggy,200,,,,2022-10-25T12:48:09.178802,5.2,2022-10-25T12:48:15.272870,0.51461,635
