platform,name,version,zscore_combined,openssf_badge_tiered_percentage,lio_timestamp,lio_url,lio_rc,lio_rank,lio_dependents_count,lio_dependent_repos_count,lio_repo_url,lio_repo_url_rc,cii_timestamp,cii_url,cii_rc,cii_created_at,cii_updated_at,cii_tiered_percentage,scorecard_v480_timestamp,scorecard_v480_score,criticality_timestamp,criticality_score,criticality_dependents_count
npm,morgan,1.10.0,2.056929807,Not Participating,2022-10-24T13:06:56.165411,https://libraries.io/api/npm/morgan,200,27,8430,247396,https://github.com/expressjs/morgan,200,2022-10-24T13:06:56.801560,https://bestpractices.coreinfrastructure.org/en/projects.json?url=https%3A//github.com/expressjs/morgan,200,,,,2022-10-24T13:07:08.645020,5.0,2022-10-24T13:07:14.124589,0.47225,2972
npm,isexe,2.0.0,2.009506152,Not Participating,2022-10-24T14:06:43.731356,https://libraries.io/api/npm/isexe,404,,,,,,,,,,,,,,,,
npm,ansi-regex,2.1.1,1.954967415,Not Participating,2022-10-24T11:56:07.983598,https://libraries.io/api/npm/ansi-regex,200,26,690,893943,https://github.com/chalk/ansi-regex,200,2022-10-24T11:56:08.604708,https://bestpractices.coreinfrastructure.org/en/projects.json?url=https%3A//github.com/chalk/ansi-regex,200,,,,2022-10-24T12:42:48.413357,4.3,2022-10-24T12:42:53.788948,0.39403,5763
npm,safe-buffer,5.1.2,1.929518092,Not Participating,2022-10-24T12:49:17.635321,https://libraries.io/api/npm/safe-buffer,200,26,2221,716558,https://github.com/feross/safe-buffer,200,2022-10-24T12:49:18.263718,https://bestpractices.coreinfrastructure.org/en/projects.json?url=https%3A//github.com/feross/safe-buffer,200,,,,2022-10-24T12:49:25.651612,5.2,2022-10-24T12:49:38.483869,0.32706,198
npm,once,1.4.0,1.915848094,Not Participating,2022-10-24T13:28:37.261589,https://libraries.io/api/npm/once,200,25,1588,691749,https://github.com/isaacs/once,200,2022-10-24T13:28:38.020899,https://bestpractices.coreinfrastructure.org/en/projects.json?url=https%3A//github.com/isaacs/once,200,,,,2022-10-24T13:28:43.524275,3.6,2022-10-24T13:30:56.117740,0.26874,20
npm,minimatch,3.0.4,1.877895942,Not Participating,2022-10-24T13:13:55.419322,https://libraries.io/api/npm/minimatch,200,29,6465,726927,https://github.com/isaacs/minimatch,200,2022-10-24T13:13:56.041931,https://bestpractices.coreinfrastructure.org/en/projects.json?url=https%3A//github.com/isaacs/minimatch,200,,,,2022-10-24T13:14:09.868574,3.8,2022-10-24T13:14:18.303074,0.4945,492
npm,axios,0.19.2,1.839916569,Not Participating,2022-10-24T11:55:16.374444,https://libraries.io/api/npm/axios,200,32,71535,274444,https://github.com/axios/axios,200,2022-10-24T11:55:17.001182,https://bestpractices.coreinfrastructure.org/en/projects.json?url=https%3A//github.com/axios/axios,200,,,,2022-10-24T12:37:28.405463,8.1,2022-10-24T12:37:33.396581,0.76285,17995
npm,json-schema-traverse,0.4.1,1.839777337,Not Participating,2022-10-24T13:18:19.852359,https://libraries.io/api/npm/json-schema-traverse,200,23,280,560853,https://github.com/epoberezkin/json-schema-traverse,200,2022-10-24T13:18:20.478373,https://bestpractices.coreinfrastructure.org/en/projects.json?url=https%3A//github.com/epoberezkin/json-schema-traverse,200,,,,2022-10-24T13:18:27.273893,3.8,2022-10-24T13:18:30.540621,0.20274,18
npm,concat-map,0.0.1,1.80745393,Not Participating,2022-10-24T13:50:37.992047,https://libraries.io/api/npm/concat-map,200,22,890,817798,https://github.com/ljharb/concat-map,200,2022-10-24T13:50:40.790113,https://bestpractices.coreinfrastructure.org/en/projects.json?url=https%3A//github.com/ljharb/concat-map,200,,,,2022-10-24T13:50:44.679837,4.4,2022-10-24T13:50:50.449648,0.18647,0
npm,is-stream,1.1.0,1.79541357,Not Participating,2022-10-24T13:51:17.233542,https://libraries.io/api/npm/is-stream,200,11,0,0,https://github.com/sindresorhus/is-stream,200,2022-10-24T13:51:17.882692,https://bestpractices.coreinfrastructure.org/en/projects.json?url=https%3A//github.com/sindresorhus/is-stream,200,,,,2022-10-24T13:51:23.285938,4.4,2022-10-24T13:53:34.714519,0.1914,17
