,platform,name,zscore_combined,openssf_badge_tiered_percentage,lio_timestamp,lio_url,lio_rc,lio_rank,lio_dependents_count,lio_dependent_repos_count,lio_repo_url,lio_repo_url_rc,cii_timestamp,cii_url,cii_rc,cii_created_at,cii_updated_at,cii_tiered_percentage,scorecard_v480_timestamp,scorecard_v480_score,criticality_timestamp,criticality_score,criticality_dependents_count,appendix,version
1583,nuget,system.security.cryptography.randomnumbergenerator,2.0934286,,2022-10-25 06:18:22.919594,https://libraries.io/api/nuget/system.security.cryptography.randomnumbergenerator,200.0,5.0,20.0,2.0,,,,,,,,,,,,,,D,
1584,nuget,microsoft.bcl.compression,2.0934286,,2022-10-25 06:18:23.227808,https://libraries.io/api/nuget/microsoft.bcl.compression,200.0,11.0,51.0,268.0,,,,,,,,,,,,,,D,
1585,nuget,system.private.networking,2.0934286,,2022-10-25 06:18:23.535163,https://libraries.io/api/nuget/system.private.networking,200.0,9.0,19.0,12.0,,,,,,,,,,,,,,D,
1586,nuget,microsoft.bcl,2.0934286,,2022-10-25 06:18:23.862173,https://libraries.io/api/nuget/microsoft.bcl,200.0,16.0,1027.0,13253.0,,,,,,,,,,,,,,D,
1587,nuget,system.security.cryptography.hashing,2.0934286,,2022-10-25 06:18:24.231647,https://libraries.io/api/nuget/system.security.cryptography.hashing,200.0,5.0,15.0,3.0,,,,,,,,,,,,,,D,
1588,nuget,system.security.cryptography.hashing.algorithms,2.0934286,,2022-10-25 06:18:24.555020,https://libraries.io/api/nuget/system.security.cryptography.hashing.algorithms,200.0,7.0,44.0,3.0,,,,,,,,,,,,,,D,
1589,nuget,microsoft.bcl.build,2.0934286,,2022-10-25 06:18:24.873621,https://libraries.io/api/nuget/microsoft.bcl.build,200.0,16.0,1001.0,12157.0,,,,,,,,,,,,,,D,
1590,nuget,microsoft.netcore.runtime.coreclr,2.0934286,,2022-10-25 11:12:54.043489,https://libraries.io/api/nuget/microsoft.netcore.runtime.coreclr,200.0,9.0,20.0,63.0,,,,,,,,,,,,,,D,
1591,nuget,microsoft.net.http,2.0934286,,2022-10-25 11:12:54.821014,https://libraries.io/api/nuget/microsoft.net.http,200.0,0.0,0.0,0.0,,,,,,,,,,,,,,D,
1592,nuget,microsoft.netcore.jit,2.0934286,,2022-10-25 11:12:55.738320,https://libraries.io/api/nuget/microsoft.netcore.jit,200.0,2.0,1.0,58.0,,,,,,,,,,,,,,D,
1593,nuget,microsoft.netcore.runtime.native,2.0934286,,2022-10-25 11:12:56.687937,https://libraries.io/api/nuget/microsoft.netcore.runtime.native,200.0,5.0,1.0,0.0,,,,,,,,,,,,,,D,
1594,nuget,microsoft.netcore.windows.apisets,2.0934286,,2022-10-25 11:12:57.592557,https://libraries.io/api/nuget/microsoft.netcore.windows.apisets,200.0,6.0,3.0,29.0,,,,,,,,,,,,,,D,
1595,nuget,microsoft.packaging.tools,2.0934286,,2022-10-25 11:12:58.490039,https://libraries.io/api/nuget/microsoft.packaging.tools,200.0,4.0,2.0,38.0,,,,,,,,,,,,,,D,
1596,nuget,microsoft.netcore.runtime,2.0934286,,2022-10-25 11:12:59.396394,https://libraries.io/api/nuget/microsoft.netcore.runtime,200.0,9.0,37.0,1.0,,,,,,,,,,,,,,D,
1597,go,github.com/miekg/dns,2.067752,,2022-10-25 11:13:00.186524,https://libraries.io/api/go/github.com%2Fmiekg%2Fdns,200.0,26.0,3949.0,4353.0,https://github.com/miekg/DNS,200.0,2022-10-25 11:13:00.996835,https://bestpractices.coreinfrastructure.org/en/projects.json?url=https%3A//github.com/miekg/DNS,200.0,,,,2022-10-25 11:13:24.455836,5.8,2022-10-25 11:13:29.169907,0.56843,7005.0,D,
1598,go,github.com/etcd-io/etcd,2.0645485,105.0,2022-10-25 11:13:30.007595,https://libraries.io/api/go/github.com%2Fetcd-io%2Fetcd,200.0,22.0,61.0,204.0,https://github.com/etcd-io/etcd,200.0,2022-10-25 11:13:30.812521,https://bestpractices.coreinfrastructure.org/en/projects.json?url=https%3A//github.com/etcd-io/etcd,200.0,2019-09-19 19:15:37.557000+00:00,2019-09-19 19:26:57.846000+00:00,105.0,2022-10-25 11:13:55.444893,6.8,2022-10-25 11:14:01.246330,0.77372,5756.0,D,
1600,go,github.com/vishvananda/netlink,2.0485206,,2022-10-25 11:14:02.038696,https://libraries.io/api/go/github.com%2Fvishvananda%2Fnetlink,200.0,22.0,1127.0,2241.0,https://github.com/vishvananda/netlink,200.0,2022-10-25 11:14:02.769719,https://bestpractices.coreinfrastructure.org/en/projects.json?url=https%3A//github.com/vishvananda/netlink,200.0,,,,2022-10-25 11:14:23.341572,4.7,2022-10-25 11:14:31.146514,0.58897,5322.0,D,
1601,go,golang.org/x/tools,2.0232286,,2022-10-25 11:14:32.235953,https://libraries.io/api/go/golang.org%2Fx%2Ftools,200.0,27.0,16050.0,7338.0,https://cs.opensource.google/go/x/tools,200.0,2022-10-25 11:14:33.031449,https://bestpractices.coreinfrastructure.org/en/projects.json?url=https%3A//cs.opensource.google/go/x/tools,200.0,,,,,,,,,D,
1606,rubygems,rubocop,1.9843664,,2022-10-25 11:14:33.907010,https://libraries.io/api/rubygems/rubocop,200.0,29.0,11794.0,44861.0,https://github.com/rubocop/rubocop,200.0,2022-10-25 11:14:34.640282,https://bestpractices.coreinfrastructure.org/en/projects.json?url=https%3A//github.com/rubocop/rubocop,200.0,,,,,,2022-10-25 11:14:53.551914,0.79695,7059.0,D,
1612,go,code.googlesource.com/gocloud,1.875339,,2022-10-25 11:14:54.901942,https://libraries.io/api/go/code.googlesource.com%2Fgocloud,404.0,,,,,,,,,,,,,,,,,D,
1616,maven,org.latencyutils:latencyutils,1.8620038,,2022-10-25 11:14:55.843779,https://libraries.io/api/maven/org.latencyutils:latencyutils,200.0,18.0,45.0,38.0,https://github.com/LatencyUtils/LatencyUtils,200.0,2022-10-25 11:14:56.657714,https://bestpractices.coreinfrastructure.org/en/projects.json?url=https%3A//github.com/LatencyUtils/LatencyUtils,200.0,,,,2022-10-25 11:15:07.933258,4.5,2022-10-25 11:15:22.644530,0.2356,46.0,D,
1621,pypi,pytest,1.7706221,,2022-10-25 11:15:23.514361,https://libraries.io/api/pypi/pytest,200.0,29.0,18299.0,65292.0,https://github.com/pytest-dev/pytest,200.0,2022-10-25 11:15:24.229103,https://bestpractices.coreinfrastructure.org/en/projects.json?url=https%3A//github.com/pytest-dev/pytest,200.0,,,,2022-10-25 11:15:44.782986,8.4,2022-10-25 11:15:49.736025,0.78377,21571.0,D,
1627,maven,org.hamcrest:hamcrest,1.6865412,,2022-10-25 11:15:50.554282,https://libraries.io/api/maven/org.hamcrest:hamcrest,200.0,19.0,503.0,156.0,https://github.com/hamcrest/JavaHamcrest,200.0,2022-10-24 20:10:49.456338,https://bestpractices.coreinfrastructure.org/en/projects.json?url=https%3A//github.com/hamcrest/JavaHamcrest,200.0,,,,2022-10-24 20:11:05.051882,4.4,2022-10-24 20:11:17.112808,0.44975,488.0,D,
1628,go,github.com/gin-gonic/gin,1.6836947,,2022-10-25 11:15:51.401485,https://libraries.io/api/go/github.com%2Fgin-gonic%2Fgin,200.0,27.0,6638.0,2734.0,https://github.com/gin-gonic/giN,200.0,2022-10-25 11:15:52.269423,https://bestpractices.coreinfrastructure.org/en/projects.json?url=https%3A//github.com/gin-gonic/giN,200.0,,,,2022-10-25 11:16:14.926403,7.4,2022-10-25 11:16:20.527237,0.67119,3954.0,D,
1629,go,github.com/influxdata/influxdb,1.6713043,,2022-10-25 11:16:21.987125,https://libraries.io/api/go/github.com%2Finfluxdata%2Finfluxdb,200.0,24.0,1089.0,632.0,https://github.com/influxdata/influxdb,200.0,2022-10-25 11:16:22.790308,https://bestpractices.coreinfrastructure.org/en/projects.json?url=https%3A//github.com/influxdata/influxdb,200.0,,,,2022-10-25 11:16:45.076609,7.6,2022-10-25 11:16:49.711523,0.70804,2750.0,D,
1631,nuget,microsoft.netcore.targets,1.622906,,2022-10-25 11:16:50.716008,https://libraries.io/api/nuget/microsoft.netcore.targets,200.0,21.0,137.0,1186.0,,,,,,,,,,,,,,D,
1635,nuget,system.reflection.emit.lightweight,1.501738,,2022-10-25 11:16:51.651357,https://libraries.io/api/nuget/system.reflection.emit.lightweight,200.0,24.0,1137.0,1636.0,https://github.com/dotnet/corefx,200.0,2022-10-24 22:07:44.578447,https://bestpractices.coreinfrastructure.org/en/projects.json?url=https%3A//github.com/dotnet/corefx,200.0,,,,2022-10-25 09:54:00.062009,4.7,2022-10-24 22:07:50.966048,0.47947,609132.0,D,
1636,nuget,system.xml.readerwriter,1.5004132,,2022-10-25 11:16:52.558234,https://libraries.io/api/nuget/system.xml.readerwriter,200.0,16.0,670.0,5534.0,,,,,,,,,,,,,,D,
1637,go,github.com/godbus/dbus,1.4857126,,2022-10-25 11:16:53.327043,https://libraries.io/api/go/github.com%2Fgodbus%2Fdbus,200.0,23.0,1122.0,2644.0,https://github.com/godbus/dbus,200.0,2022-10-25 11:16:54.040254,https://bestpractices.coreinfrastructure.org/en/projects.json?url=https%3A//github.com/godbus/dbus,200.0,,,,2022-10-25 11:17:15.094256,4.9,2022-10-25 11:17:19.774994,0.52013,1433.0,D,
1640,nuget,system.globalization.extensions,1.4756852,,2022-10-25 11:17:20.716100,https://libraries.io/api/nuget/system.globalization.extensions,200.0,13.0,154.0,919.0,,,,,,,,,,,,,,D,
1641,cargo,syn,1.4751517,,2022-10-25 11:17:21.565786,https://libraries.io/api/cargo/syn,200.0,26.0,5031.0,9043.0,https://github.com/dtolnay/syn,200.0,2022-10-25 11:17:22.342861,https://bestpractices.coreinfrastructure.org/en/projects.json?url=https%3A//github.com/dtolnay/syn,200.0,,,,2022-10-25 11:17:41.150018,5.5,2022-10-25 11:17:46.048203,0.61783,4383.0,D,
1642,nuget,system.diagnostics.tools,1.4724923,,2022-10-25 11:17:46.975529,https://libraries.io/api/nuget/system.diagnostics.tools,200.0,16.0,686.0,5926.0,,,,,,,,,,,,,,D,
1645,go,github.com/shopify/sarama,1.4638287,,2022-10-25 11:17:47.986441,https://libraries.io/api/go/github.com%2Fshopify%2Fsarama,200.0,20.0,1852.0,0.0,https://github.com/SHopify/sarama,200.0,2022-10-25 11:17:48.693692,https://bestpractices.coreinfrastructure.org/en/projects.json?url=https%3A//github.com/SHopify/sarama,200.0,,,,2022-10-25 11:18:08.908005,6.2,2022-10-25 11:18:14.911914,0.64095,1815.0,D,
1646,nuget,system.runtime.numerics,1.4605025,,2022-10-25 11:18:15.873270,https://libraries.io/api/nuget/system.runtime.numerics,200.0,16.0,563.0,5545.0,,,,,,,,,,,,,,D,
1647,nuget,system.xml.xdocument,1.4557806,,2022-10-25 11:18:16.777537,https://libraries.io/api/nuget/system.xml.xdocument,200.0,16.0,620.0,5413.0,,,,,,,,,,,,,,D,
1650,nuget,microsoft.win32.primitives,1.4441991,,2022-10-25 11:18:17.708932,https://libraries.io/api/nuget/microsoft.win32.primitives,200.0,14.0,240.0,4353.0,,,,,,,,,,,,,,D,
1651,nuget,system.net.primitives,1.4430431,,2022-10-25 11:18:18.635276,https://libraries.io/api/nuget/system.net.primitives,200.0,16.0,566.0,5073.0,,,,,,,,,,,,,,D,
1653,nuget,system.globalization.calendars,1.4286071,,2022-10-25 11:18:19.559958,https://libraries.io/api/nuget/system.globalization.calendars,200.0,14.0,124.0,4125.0,,,,,,,,,,,,,,D,
1654,nuget,system.security.cryptography.csp,1.4106052,,2022-10-25 11:18:20.483905,https://libraries.io/api/nuget/system.security.cryptography.csp,200.0,13.0,141.0,865.0,,,,,,,,,,,,,,D,
1655,nuget,system.security.cryptography.openssl,1.408669,,2022-10-25 11:18:21.435348,https://libraries.io/api/nuget/system.security.cryptography.openssl,200.0,21.0,41.0,817.0,,,,,,,,,,,,,,D,
1656,nuget,runtime.native.system.net.http,1.404117,,2022-10-25 11:18:22.319031,https://libraries.io/api/nuget/runtime.native.system.net.http,200.0,10.0,26.0,856.0,,,,,,,,,,,,,,D,
1657,nuget,netstandard.library,1.3932136,,2022-10-25 11:18:23.114605,https://libraries.io/api/nuget/netstandard.library,200.0,0.0,0.0,0.0,,,,,,,,,,,,,,D,
1658,nuget,system.threading.timer,1.373377,,2022-10-25 11:18:24.029821,https://libraries.io/api/nuget/system.threading.timer,200.0,16.0,425.0,4465.0,,,,,,,,,,,,,,D,
1659,nuget,system.io.compression,1.3727995,,2022-10-25 11:18:24.918953,https://libraries.io/api/nuget/system.io.compression,200.0,16.0,662.0,5477.0,,,,,,,,,,,,,,D,
1660,nuget,system.console,1.3626773,,2022-10-25 11:18:25.691189,https://libraries.io/api/nuget/system.console,200.0,0.0,0.0,0.0,,,,,,,,,,,,,,D,
1661,nuget,system.net.sockets,1.3580239,,2022-10-25 11:18:26.619015,https://libraries.io/api/nuget/system.net.sockets,200.0,16.0,440.0,3963.0,,,,,,,,,,,,,,D,
1663,nuget,runtime.native.system.io.compression,1.3467809,,2022-10-25 11:18:27.525776,https://libraries.io/api/nuget/runtime.native.system.io.compression,200.0,10.0,27.0,643.0,,,,,,,,,,,,,,D,
1665,go,github.com/opencontainers/runtime-spec,1.3408685,,2022-10-25 11:18:28.291850,https://libraries.io/api/go/github.com%2Fopencontainers%2Fruntime-spec,200.0,20.0,805.0,0.0,https://github.com/opencontainers/runtime-spec,200.0,2022-10-25 11:18:29.041418,https://bestpractices.coreinfrastructure.org/en/projects.json?url=https%3A//github.com/opencontainers/runtime-spec,200.0,,,,2022-10-25 11:18:52.289050,5.9,2022-10-25 11:19:01.306546,0.56269,1541.0,D,
1666,nuget,runtime.opensuse.42.1-x64.runtime.native.system.security.cryptography.openssl,1.3381877,,2022-10-25 11:19:02.271154,https://libraries.io/api/nuget/runtime.opensuse.42.1-x64.runtime.native.system.security.cryptography.openssl,200.0,10.0,21.0,880.0,,,,,,,,,,,,,,D,
1667,nuget,runtime.fedora.23-x64.runtime.native.system.security.cryptography.openssl,1.3381877,,2022-10-25 11:19:03.197563,https://libraries.io/api/nuget/runtime.fedora.23-x64.runtime.native.system.security.cryptography.openssl,200.0,10.0,22.0,886.0,,,,,,,,,,,,,,D,
1668,nuget,runtime.fedora.24-x64.runtime.native.system.security.cryptography.openssl,1.3381877,,2022-10-25 11:19:04.115387,https://libraries.io/api/nuget/runtime.fedora.24-x64.runtime.native.system.security.cryptography.openssl,200.0,10.0,22.0,884.0,,,,,,,,,,,,,,D,
1669,nuget,runtime.ubuntu.14.04-x64.runtime.native.system.security.cryptography.openssl,1.3381877,,2022-10-25 11:19:05.007144,https://libraries.io/api/nuget/runtime.ubuntu.14.04-x64.runtime.native.system.security.cryptography.openssl,200.0,10.0,22.0,875.0,,,,,,,,,,,,,,D,
1670,nuget,runtime.osx.10.10-x64.runtime.native.system.security.cryptography.openssl,1.3381877,,2022-10-25 11:19:05.908714,https://libraries.io/api/nuget/runtime.osx.10.10-x64.runtime.native.system.security.cryptography.openssl,200.0,10.0,21.0,879.0,,,,,,,,,,,,,,D,
1671,nuget,runtime.rhel.7-x64.runtime.native.system.security.cryptography.openssl,1.3381877,,2022-10-25 11:19:06.824736,https://libraries.io/api/nuget/runtime.rhel.7-x64.runtime.native.system.security.cryptography.openssl,200.0,10.0,21.0,879.0,,,,,,,,,,,,,,D,
1672,nuget,runtime.ubuntu.16.04-x64.runtime.native.system.security.cryptography.openssl,1.3381877,,2022-10-25 11:19:07.721312,https://libraries.io/api/nuget/runtime.ubuntu.16.04-x64.runtime.native.system.security.cryptography.openssl,200.0,10.0,22.0,872.0,,,,,,,,,,,,,,D,
1673,nuget,runtime.ubuntu.16.10-x64.runtime.native.system.security.cryptography.openssl,1.3381877,,2022-10-25 11:19:08.642775,https://libraries.io/api/nuget/runtime.ubuntu.16.10-x64.runtime.native.system.security.cryptography.openssl,200.0,10.0,22.0,871.0,,,,,,,,,,,,,,D,
1674,nuget,runtime.debian.8-x64.runtime.native.system.security.cryptography.openssl,1.3381877,,2022-10-25 11:19:09.571362,https://libraries.io/api/nuget/runtime.debian.8-x64.runtime.native.system.security.cryptography.openssl,200.0,10.0,22.0,886.0,,,,,,,,,,,,,,D,
1675,nuget,runtime.native.system.security.cryptography.openssl,1.3381877,,2022-10-25 11:19:10.492403,https://libraries.io/api/nuget/runtime.native.system.security.cryptography.openssl,200.0,10.0,31.0,864.0,,,,,,,,,,,,,,D,
1676,nuget,runtime.opensuse.13.2-x64.runtime.native.system.security.cryptography.openssl,1.3381877,,2022-10-25 11:19:11.424371,https://libraries.io/api/nuget/runtime.opensuse.13.2-x64.runtime.native.system.security.cryptography.openssl,200.0,10.0,21.0,880.0,,,,,,,,,,,,,,D,
1677,go,github.com/containerd/cgroups,1.3232652,,2022-10-25 11:19:12.189303,https://libraries.io/api/go/github.com%2Fcontainerd%2Fcgroups,200.0,21.0,938.0,70.0,https://github.com/containerd/cgroups,200.0,2022-10-25 11:19:12.924480,https://bestpractices.coreinfrastructure.org/en/projects.json?url=https%3A//github.com/containerd/cgroups,200.0,,,,2022-10-25 11:19:33.325301,6.3,2022-10-25 11:19:41.141612,0.55461,1004.0,D,
1678,nuget,runtime.osx.10.10-x64.runtime.native.system.security.cryptography.apple,1.3223251,,2022-10-25 11:19:42.053372,https://libraries.io/api/nuget/runtime.osx.10.10-x64.runtime.native.system.security.cryptography.apple,200.0,10.0,23.0,872.0,,,,,,,,,,,,,,D,
1679,nuget,runtime.native.system.security.cryptography.apple,1.3223251,,2022-10-25 11:19:42.949274,https://libraries.io/api/nuget/runtime.native.system.security.cryptography.apple,200.0,10.0,25.0,857.0,,,,,,,,,,,,,,D,
1681,go,github.com/ugorji/go,1.3035076,,2022-10-25 11:19:43.784085,https://libraries.io/api/go/github.com%2Fugorji%2Fgo,200.0,24.0,2132.0,4779.0,https://github.com/ugorji/go,200.0,2022-10-25 11:19:44.514124,https://bestpractices.coreinfrastructure.org/en/projects.json?url=https%3A//github.com/ugorji/go,200.0,,,,2022-10-25 11:19:55.793998,4.3,2022-10-25 11:20:01.451707,0.42388,3811.0,D,
1683,nuget,system.io.compression.zipfile,1.2936906,,2022-10-25 11:20:02.425869,https://libraries.io/api/nuget/system.io.compression.zipfile,200.0,13.0,236.0,3912.0,,,,,,,,,,,,,,D,
1684,go,github.com/nats-io/gnatsd,1.2909242,113.0,2022-10-25 11:20:03.197223,https://libraries.io/api/go/github.com%2Fnats-io%2Fgnatsd,200.0,22.0,415.0,213.0,https://github.com/nats-IO/gnatsd,200.0,2022-10-25 11:20:03.945802,https://bestpractices.coreinfrastructure.org/en/projects.json?url=https%3A//github.com/nats-IO/gnatsd,200.0,,,,2022-10-25 11:20:27.258051,6.0,2022-10-25 11:20:32.516506,0.67688,314.0,D,
1685,nuget,system.collections.nongeneric,1.2895466,,2022-10-25 11:20:33.539323,https://libraries.io/api/nuget/system.collections.nongeneric,200.0,15.0,434.0,737.0,,,,,,,,,,,,,,D,
1687,maven,javax.activation:javax.activation-api,1.2783843,,2022-10-25 11:20:34.323314,https://libraries.io/api/maven/javax.activation:javax.activation-api,200.0,15.0,211.0,204.0,https://github.com/javaee/activation,200.0,2022-10-25 11:20:35.022924,https://bestpractices.coreinfrastructure.org/en/projects.json?url=https%3A//github.com/javaee/activation,200.0,,,,2022-10-25 11:20:40.943882,4.2,2022-10-25 11:20:44.406612,0.1411,15.0,D,
1688,go,github.com/docker/distribution,1.2769353,,2022-10-25 11:20:45.213345,https://libraries.io/api/go/github.com%2Fdocker%2Fdistribution,200.0,25.0,3073.0,3727.0,https://github.com/docker/distribution,200.0,2022-10-25 11:20:46.009500,https://bestpractices.coreinfrastructure.org/en/projects.json?url=https%3A//github.com/docker/distribution,200.0,,,,,,2022-10-25 11:21:11.842586,0.72159,15318.0,D,
1690,go,github.com/docker/swarmkit,1.254408,,2022-10-25 11:21:12.696585,https://libraries.io/api/go/github.com%2Fdocker%2Fswarmkit,200.0,17.0,23.0,37.0,https://github.com/docker/swarmkit,200.0,2022-10-25 11:21:13.375534,https://bestpractices.coreinfrastructure.org/en/projects.json?url=https%3A//github.com/docker/swarmkit,200.0,,,,2022-10-25 11:21:32.792701,5.5,2022-10-25 11:21:37.533115,0.46499,8.0,D,
1692,go,github.com/mattn/go-sqlite3,1.2514106,,2022-10-25 11:21:38.319079,https://libraries.io/api/go/github.com%2Fmattn%2Fgo-sqlite3,200.0,27.0,4538.0,3423.0,https://github.com/mattn/go-sqLite3,200.0,2022-10-25 11:21:39.075513,https://bestpractices.coreinfrastructure.org/en/projects.json?url=https%3A//github.com/mattn/go-sqLite3,200.0,,,,2022-10-25 11:22:01.130723,5.2,2022-10-25 11:22:11.061206,0.62011,2798.0,D,
1693,go,github.com/coreos/go-systemd,1.2462225,,2022-10-25 11:22:11.876306,https://libraries.io/api/go/github.com%2Fcoreos%2Fgo-systemd,200.0,24.0,2922.0,3319.0,https://github.com/coreos/go-systemd,200.0,2022-10-25 11:22:12.570003,https://bestpractices.coreinfrastructure.org/en/projects.json?url=https%3A//github.com/coreos/go-systemd,200.0,,,,2022-10-25 11:22:30.953975,7.3,2022-10-25 11:22:48.401484,0.52968,3253.0,D,
1696,go,github.com/go-sql-driver/mysql,1.2188156,,2022-10-25 11:22:49.179995,https://libraries.io/api/go/github.com%2Fgo-sql-driver%2Fmysql,200.0,26.0,8090.0,4892.0,https://github.com/Go-Sql-Driver/MYSQL,200.0,2022-10-25 11:22:49.773462,https://bestpractices.coreinfrastructure.org/en/projects.json?url=https%3A//github.com/Go-Sql-Driver/MYSQL,200.0,,,,,,2022-10-25 11:23:18.843055,0.5651,2451.0,D,
1698,maven,javax.mail:mail,1.2026681,,2022-10-25 11:23:19.628968,https://libraries.io/api/maven/javax.mail:mail,200.0,21.0,1262.0,21228.0,http://kenai.com/hg/javamail~mercurial,503.0,,,,,,,,,,,,D,
1699,nuget,system.threading.thread,1.1932504,,2022-10-25 11:23:20.366585,https://libraries.io/api/nuget/system.threading.thread,200.0,0.0,0.0,0.0,,,,,,,,,,,,,,D,
1700,maven,javax.servlet:servlet-api,1.1908071,,2022-10-25 11:23:21.128932,https://libraries.io/api/maven/javax.servlet:servlet-api,200.0,17.0,4733.0,72681.0,,,,,,,,,,,,,,D,
1701,go,github.com/uber/jaeger-client-go,1.189495,,2022-10-25 11:23:21.901342,https://libraries.io/api/go/github.com%2Fuber%2Fjaeger-client-go,200.0,22.0,1849.0,731.0,https://github.com/uber/jaeger-client-go,200.0,2022-10-25 11:23:22.593135,https://bestpractices.coreinfrastructure.org/en/projects.json?url=https%3A//github.com/uber/jaeger-client-go,200.0,,,,2022-10-25 11:23:41.921355,5.1,2022-10-25 11:23:47.878047,0.40503,222.0,D,
1707,cargo,serde_json,1.1556033,,2022-10-25 11:23:48.733102,https://libraries.io/api/cargo/serde_json,200.0,27.0,15162.0,10061.0,https://github.com/serde-rs/json,200.0,2022-10-25 11:23:49.470660,https://bestpractices.coreinfrastructure.org/en/projects.json?url=https%3A//github.com/serde-rs/json,200.0,,,,2022-10-25 11:24:08.913724,6.3,2022-10-25 11:24:14.525728,0.67069,9293.0,D,
1708,maven,com.fasterxml.jackson.module:jackson-module-parameter-names,1.148359,,2022-10-25 11:24:15.310339,https://libraries.io/api/maven/com.fasterxml.jackson.module:jackson-module-parameter-names,200.0,22.0,380.0,1278.0,https://github.com/FasterXML/jackson-modules-java8,200.0,2022-10-24 20:14:27.776640,https://bestpractices.coreinfrastructure.org/en/projects.json?url=https%3A//github.com/FasterXML/jackson-modules-java8,200.0,,,,2022-10-24 20:14:42.398020,5.9,2022-10-24 20:14:46.872938,0.54881,341.0,D,
1710,maven,org.apache.geronimo.specs:geronimo-jms_1.1_spec,1.1088859,,2022-10-25 11:24:16.095297,https://libraries.io/api/maven/org.apache.geronimo.specs:geronimo-jms_1.1_spec,200.0,15.0,329.0,1487.0,https://github.com/apache/geronimo,200.0,2022-10-24 22:05:37.194777,https://bestpractices.coreinfrastructure.org/en/projects.json?url=https%3A//github.com/apache/geronimo,200.0,,,,2022-10-25 10:53:17.290609,4.4,2022-10-24 22:05:42.367957,0.36513,1321.0,D,
1713,maven,org.eclipse.jetty:jetty-continuation,1.0911764,,2022-10-25 11:24:16.944628,https://libraries.io/api/maven/org.eclipse.jetty:jetty-continuation,200.0,22.0,328.0,942.0,https://github.com/eclipse/jetty.project,200.0,2022-10-24 20:07:46.257924,https://bestpractices.coreinfrastructure.org/en/projects.json?url=https%3A//github.com/eclipse/jetty.project,200.0,,,,2022-10-24 20:08:02.423708,8.0,2022-10-24 20:08:06.683848,0.74989,29461.0,D,
1714,maven,org.eclipse.jetty:jetty-xml,1.0870999,,2022-10-25 11:24:17.887852,https://libraries.io/api/maven/org.eclipse.jetty:jetty-xml,200.0,21.0,253.0,577.0,https://github.com/eclipse/jetty.project,200.0,2022-10-24 20:07:46.257924,https://bestpractices.coreinfrastructure.org/en/projects.json?url=https%3A//github.com/eclipse/jetty.project,200.0,,,,2022-10-24 20:08:02.423708,8.0,2022-10-24 20:08:06.683848,0.74989,29461.0,D,
1716,nuget,system.threading.threadpool,1.0737888,,2022-10-25 11:24:18.824967,https://libraries.io/api/nuget/system.threading.threadpool,200.0,13.0,307.0,975.0,,,,,,,,,,,,,,D,
1718,maven,org.eclipse.jetty:jetty-servlet,1.0640004,,2022-10-25 11:24:19.686452,https://libraries.io/api/maven/org.eclipse.jetty:jetty-servlet,200.0,24.0,1476.0,7675.0,https://github.com/eclipse/jetty.project,200.0,2022-10-24 20:07:46.257924,https://bestpractices.coreinfrastructure.org/en/projects.json?url=https%3A//github.com/eclipse/jetty.project,200.0,,,,2022-10-24 20:08:02.423708,8.0,2022-10-24 20:08:06.683848,0.74989,29461.0,D,
1720,maven,org.eclipse.jetty:jetty-webapp,1.0640004,,2022-10-25 11:24:20.776642,https://libraries.io/api/maven/org.eclipse.jetty:jetty-webapp,200.0,24.0,1178.0,6369.0,https://github.com/eclipse/jetty.project,200.0,2022-10-24 20:07:46.257924,https://bestpractices.coreinfrastructure.org/en/projects.json?url=https%3A//github.com/eclipse/jetty.project,200.0,,,,2022-10-24 20:08:02.423708,8.0,2022-10-24 20:08:06.683848,0.74989,29461.0,D,
1721,maven,org.eclipse.jetty:jetty-io,1.0640004,,2022-10-25 11:24:21.685345,https://libraries.io/api/maven/org.eclipse.jetty:jetty-io,200.0,23.0,409.0,917.0,https://github.com/eclipse/jetty.project,200.0,2022-10-24 20:07:46.257924,https://bestpractices.coreinfrastructure.org/en/projects.json?url=https%3A//github.com/eclipse/jetty.project,200.0,,,,2022-10-24 20:08:02.423708,8.0,2022-10-24 20:08:06.683848,0.74989,29461.0,D,
1722,maven,org.eclipse.jetty:jetty-jmx,1.0640004,,2022-10-25 11:24:22.668517,https://libraries.io/api/maven/org.eclipse.jetty:jetty-jmx,200.0,20.0,229.0,688.0,https://github.com/eclipse/jetty.project,200.0,2022-10-24 20:07:46.257924,https://bestpractices.coreinfrastructure.org/en/projects.json?url=https%3A//github.com/eclipse/jetty.project,200.0,,,,2022-10-24 20:08:02.423708,8.0,2022-10-24 20:08:06.683848,0.74989,29461.0,D,
1723,maven,org.eclipse.jetty:jetty-http,1.0640004,,2022-10-25 11:24:23.595391,https://libraries.io/api/maven/org.eclipse.jetty:jetty-http,200.0,23.0,503.0,1345.0,https://github.com/eclipse/jetty.project,200.0,2022-10-24 20:07:46.257924,https://bestpractices.coreinfrastructure.org/en/projects.json?url=https%3A//github.com/eclipse/jetty.project,200.0,,,,2022-10-24 20:08:02.423708,8.0,2022-10-24 20:08:06.683848,0.74989,29461.0,D,
