platform,name,zscore_combined,openssf_badge_tiered_percentage,lio_timestamp,lio_url,lio_rc,lio_rank,lio_dependents_count,lio_dependent_repos_count,lio_repo_url,lio_repo_url_rc,cii_timestamp,cii_url,cii_rc,cii_created_at,cii_updated_at,cii_tiered_percentage,scorecard_v480_timestamp,scorecard_v480_score,criticality_timestamp,criticality_score,criticality_dependents_count
maven,net.minidev:json-smart,0.412676259,Not Participating,2022-10-24T21:06:01.470312,https://libraries.io/api/maven/net.minidev:json-smart,200,18,251,1198,https://github.com/netplex/json-smart-v2,200,2022-10-24T21:06:02.184197,https://bestpractices.coreinfrastructure.org/en/projects.json?url=https%3A//github.com/netplex/json-smart-v2,200,,,,2022-10-24T21:06:16.237787,6.0,2022-10-24T21:06:19.683520,0.43233,176
maven,io.netty:netty-transport,0.408604342,Not Participating,2022-10-24T21:06:20.022899,https://libraries.io/api/maven/io.netty:netty-transport,200,22,679,1057,https://github.com/netty/netty,200,2022-10-24T20:49:33.325634,https://bestpractices.coreinfrastructure.org/en/projects.json?url=https%3A//github.com/netty/netty,200,,,,2022-10-24T20:49:51.592680,6.3,2022-10-24T20:49:56.297557,0.81857,39248
rubygems,highcharts-js-rails,0.404481877,Not Participating,2022-10-24T21:06:20.217460,https://libraries.io/api/rubygems/highcharts-js-rails,200,10,0,5,https://github.com/agrobbin/highcharts-js-rails,200,2022-10-24T21:06:20.862999,https://bestpractices.coreinfrastructure.org/en/projects.json?url=https%3A//github.com/agrobbin/highcharts-js-rails,200,,,,2022-10-24T21:06:24.737441,4.3,2022-10-24T21:06:27.750336,0.08479,0
maven,org.jacoco:org.jacoco.ant,0.404170341,Not Participating,2022-10-24T21:06:27.948169,https://libraries.io/api/maven/org.jacoco:org.jacoco.ant,200,19,62,133,https://github.com/jacoco/jacoco,200,2022-10-24T21:06:28.563159,https://bestpractices.coreinfrastructure.org/en/projects.json?url=https%3A//github.com/jacoco/jacoco,200,,,,2022-10-24T21:06:45.026757,7.2,2022-10-24T21:06:48.987466,0.57802,5938
maven,org.glassfish.jaxb:jaxb-runtime,0.4035392,Not Participating,2022-10-24T21:06:49.221717,https://libraries.io/api/maven/org.glassfish.jaxb:jaxb-runtime,200,21,898,745,https://github.com/eclipse-ee4j/jaxb-ri,200,2022-10-24T20:40:20.047468,https://bestpractices.coreinfrastructure.org/en/projects.json?url=https%3A//github.com/eclipse-ee4j/jaxb-ri,200,,,,2022-10-24T20:40:35.453984,6.2,2022-10-24T20:40:47.670141,0.42757,24
maven,org.jacoco:org.jacoco.agent,0.40297188,Not Participating,2022-10-24T21:06:49.411813,https://libraries.io/api/maven/org.jacoco:org.jacoco.agent,200,22,360,550,https://github.com/jacoco/jacoco,200,2022-10-24T21:06:28.563159,https://bestpractices.coreinfrastructure.org/en/projects.json?url=https%3A//github.com/jacoco/jacoco,200,,,,2022-10-24T21:06:45.026757,7.2,2022-10-24T21:06:48.987466,0.57802,5938
nuget,microsoft.extensions.configuration,0.396309044,Not Participating,2022-10-24T21:06:49.616115,https://libraries.io/api/nuget/microsoft.extensions.configuration,200,0,1,2,,,,,,,,,,,,,
maven,org.apache.maven:maven-plugin-registry,0.391371908,Not Participating,2022-10-24T21:06:49.805441,https://libraries.io/api/maven/org.apache.maven:maven-plugin-registry,200,8,20,21,http://svn.apache.org/viewvc/maven/maven-2/tags/maven-2.2.1,200,2022-10-24T20:42:03.897943,https://bestpractices.coreinfrastructure.org/en/projects.json?url=http%3A//svn.apache.org/viewvc/maven/maven-2/tags/maven-2.2.1,200,,,,,,,,
maven,org.aspectj:aspectjrt,0.39078213,Not Participating,2022-10-24T21:06:50.011646,https://libraries.io/api/maven/org.aspectj:aspectjrt,200,22,1587,30966,https://github.com/eclipse/org.aspectj,200,2022-10-24T20:29:46.894035,https://bestpractices.coreinfrastructure.org/en/projects.json?url=https%3A//github.com/eclipse/org.aspectj,200,,,,2022-10-24T20:30:01.313926,4.3,2022-10-24T20:32:10.636803,0.42263,0
maven,org.springframework.boot:spring-boot-starter-test,0.390590682,Not Participating,2022-10-24T21:06:50.268732,https://libraries.io/api/maven/org.springframework.boot:spring-boot-starter-test,200,27,1444,136652,https://github.com/spring-projects/spring-boot,200,2022-10-24T20:06:38.147566,https://bestpractices.coreinfrastructure.org/en/projects.json?url=https%3A//github.com/spring-projects/spring-boot,200,,,,2022-10-24T20:06:55.019836,6.6,2022-10-24T20:07:01.361110,0.84352,19690
